country,year,population,real_gdp
JAM,1974,1.98988,13213.828125
JAM,1975,2.01783,13125.8818359375
JAM,1976,2.043097,12221.7802734375
JAM,1977,2.066247,11541.2939453125
JAM,1978,2.089015,11305.9951171875
JAM,1979,2.11388,10384.7451171875
JAM,1980,2.142438,9329.107421875
JAM,1981,2.175634,9165.771484375
JAM,1982,2.2124,9016.2607421875
JAM,1983,2.24989,9320.15625
JAM,1984,2.284118,9240.98828125
JAM,1985,2.312337,8065.66943359375
JAM,1986,2.333427,9083.576171875
JAM,1987,2.348572,10000.916015625
JAM,1988,2.360159,10388.11328125
JAM,1989,2.371713,10451.861328125
JAM,1990,2.385806,11374.3251953125
JAM,1991,2.403082,11570.9609375
JAM,1992,2.422783,12875.416015625
JAM,1993,2.444388,12957.7802734375
JAM,1994,2.466903,13103.173828125
JAM,1995,2.48954,13015.3134765625
JAM,1996,2.51234,13271.83203125
JAM,1997,2.535443,12928.55078125
JAM,1998,2.558241,13122.8583984375
JAM,1999,2.579973,13452.798828125
JAM,2000,2.600095,13850.8798828125
JAM,2001,2.618325,13883.1630859375
JAM,2002,2.634779,14089.7099609375
JAM,2003,2.649825,15516.4990234375
JAM,2004,2.664049,15893.7294921875
JAM,2005,2.677888,16882.70703125
JAM,2006,2.691444,17905.93359375
JAM,2007,2.704606,18714.509765625
JAM,2008,2.717344,18580.080078125
JAM,2009,2.729575,18968.04296875
JOR,1960,0.934221268227542,2963.23828125
JOR,1961,0.976373355391024,3483.60034179688
JOR,1962,1.02785537086399,3577.32080078125
JOR,1963,1.07298565881906,3816.56030273438
JOR,1964,1.11992267292092,4428.6181640625
JOR,1965,1.16867861944843,4939.931640625
JOR,1966,1.2192379452398,5166.40673828125
JOR,1967,1.38182820466469,5723.7021484375
JOR,1968,1.52218571152294,5798.16943359375
JOR,1969,1.60035944635523,5934.97412109375
JOR,1970,1.654769,5321.52294921875
JOR,1971,1.739903,5310.1806640625
JOR,1972,1.81187,5678.2734375
JOR,1973,1.873548,5464.56005859375
JOR,1974,1.929939,5638.78271484375
JOR,1975,1.985121,5264.654296875
JOR,1976,2.039114,6128.421875
JOR,1977,2.091716,6219.10498046875
JOR,1978,2.146662,7819.3544921875
JOR,1979,2.208562,9070.78515625
JOR,1980,2.28067,10696.0947265625
JOR,1981,2.365665,10935.904296875
JOR,1982,2.462968,11233.298828125
JOR,1983,2.568582,11368.0234375
JOR,1984,2.676515,13028.5986328125
JOR,1985,2.782885,12529.3076171875
JOR,1986,2.884065,12692.7138671875
JOR,1987,2.982349,14760.1767578125
JOR,1988,3.086664,15529.0703125
JOR,1989,3.209466,16458.17578125
JOR,1990,3.358453,13971.1259765625
JOR,1991,3.538663,11901.4267578125
JOR,1992,3.743944,13395.3134765625
JOR,1993,3.957221,14204.35546875
JOR,1994,4.154813,15159.810546875
JOR,1995,4.320158,16051.861328125
JOR,1996,4.448113,15905.72265625
JOR,1997,4.545248,16888.7578125
JOR,1998,4.621329,16958.546875
JOR,1999,4.691402,17461.673828125
JOR,2000,4.767476,18539.91015625
JOR,2001,4.850227,19690.73046875
JOR,2002,4.938935,21918.45703125
JOR,2003,5.042538,22246.65625
JOR,2004,5.171633,25030.798828125
JOR,2005,5.332982,31695.205078125
JOR,2006,5.530218,35691.5625
JOR,2007,5.759424,42640.01953125
JOR,2008,6.010035,56267.78515625
JOR,2009,6.266865,65712.4765625
JPN,1960,93.516839616864,465629.4375
JPN,1961,94.3632909943477,517845.0625
JPN,1962,95.2463293204137,566474.875
JPN,1963,96.2205279150514,612923.5625
JPN,1964,97.2286518999393,682741.125
JPN,1965,98.2784660492431,724051.75
JPN,1966,99.180696409892,798912
JPN,1967,100.209346999922,883256.375
JPN,1968,101.337802236013,995240.5625
JPN,1969,102.541562132492,1117312.75
JPN,1970,103.707537,1233349
JPN,1971,105.142875,1305417.125
JPN,1972,106.616535,1424087
JPN,1973,108.085729,1541062.125
JPN,1974,109.495053,1533521.75
JPN,1975,110.804519,1601717.75
JPN,1976,111.992858,1708270
JPN,1977,113.067848,1824979.375
JPN,1978,114.054587,1962215.375
JPN,1979,114.993274,2095713.625
JPN,1980,115.912104,2219018.25
JPN,1981,116.821569,2210524.75
JPN,1982,117.708919,2181687.25
JPN,1983,118.552097,2157934
JPN,1984,119.318921,2178793.75
JPN,1985,119.988663,2250678.5
JPN,1986,120.551455,2458837.5
JPN,1987,121.02183,2633404.5
JPN,1988,121.432942,2902971.25
JPN,1989,121.831143,3121316.25
JPN,1990,122.249285,3377821
JPN,1991,122.702527,3595439.25
JPN,1992,123.180357,3732200.75
JPN,1993,123.658854,3852766.75
JPN,1994,124.101546,3980358.5
JPN,1995,124.483305,4177391.25
JPN,1996,124.794817,4247369
JPN,1997,125.048424,4278626
JPN,1998,125.266403,4172601.25
JPN,1999,125.48105,4149478.25
JPN,2000,125.714674,4251422.5
JPN,2001,125.974298,4214868.5
JPN,2002,126.249509,4230063
JPN,2003,126.523884,4295864
JPN,2004,126.773081,4403218
JPN,2005,126.978754,4468057
JPN,2006,127.136576,4511493.5
JPN,2007,127.250015,4610069.5
JPN,2008,127.3179,4512246.5
JPN,2009,127.340884,4286371.5
KAZ,1990,16.530027,182571.53125
KAZ,1991,16.514269,178418.015625
KAZ,1992,16.433379,180631
KAZ,1993,16.297681,132992.15625
KAZ,1994,16.123445,105963.3984375
KAZ,1995,15.925913,90297.734375
KAZ,1996,15.704673,88803.5078125
KAZ,1997,15.465649,82876.8359375
KAZ,1998,15.238339,77324.765625
KAZ,1999,15.059994,73794.5390625
KAZ,2000,14.956769,84046.2109375
KAZ,2001,14.942788,95309.0546875
KAZ,2002,15.010919,100176.7109375
KAZ,2003,15.139324,113677.703125
KAZ,2004,15.294474,130124.65625
KAZ,2005,15.451752,156714.359375
KAZ,2006,15.603072,191910.28125
KAZ,2007,15.755242,224655.734375
KAZ,2008,15.915966,262185.21875
KAZ,2009,16.098356,248266.078125
KEN,1960,8.16065918194077,13044.7626953125
KEN,1961,8.41591840141739,12900.396484375
KEN,1962,8.68263472228888,13907.59765625
KEN,1963,8.96138634271026,14249.107421875
KEN,1964,9.25186221878955,15548.337890625
KEN,1965,9.55366543562167,16397.125
KEN,1966,9.86827297463227,18070.912109375
KEN,1967,10.1963002447487,18788.189453125
KEN,1968,10.5373369733528,18746.90234375
KEN,1969,10.8930490580989,20012.755859375
KEN,1970,11.252466,18576.20703125
KEN,1971,11.657479,20135.435546875
KEN,1972,12.083165,22145.1796875
KEN,1973,12.52981,22850.775390625
KEN,1974,12.997447,25476.66015625
KEN,1975,13.486241,25554.111328125
KEN,1976,13.995974,26072.251953125
KEN,1977,14.527187,29190.505859375
KEN,1978,15.081598,31561.7734375
KEN,1979,15.661414,31555.142578125
KEN,1980,16.267906,33329.44921875
KEN,1981,16.901181,33968.82421875
KEN,1982,17.559778,35119.56640625
KEN,1983,18.241331,37102.6015625
KEN,1984,18.942599,39722.00390625
KEN,1985,19.660713,40577.2265625
KEN,1986,20.393724,43829.16015625
KEN,1987,21.140344,44377.0859375
KEN,1988,21.899004,47033.0078125
KEN,1989,22.668238,47563.96484375
KEN,1990,23.446229,49937.5546875
KEN,1991,24.234087,51080.19921875
KEN,1992,25.029754,49932.25390625
KEN,1993,25.824736,52913.3828125
KEN,1994,26.608089,60908.984375
KEN,1995,27.373035,58643.890625
KEN,1996,28.116027,61143.296875
KEN,1997,28.842245,62265.22265625
KEN,1998,29.564614,62614.31640625
KEN,1999,30.30124,63289.08984375
KEN,2000,31.06582,62622.81640625
KEN,2001,31.86328,65188.5078125
KEN,2002,32.69198,63605.56640625
KEN,2003,33.551079,62388.23046875
KEN,2004,34.43746,65199.4609375
KEN,2005,35.34904,69861.3671875
KEN,2006,36.286015,77528.1640625
KEN,2007,37.25054,83006.4921875
KEN,2008,38.244442,86651.734375
KEN,2009,39.269988,92589.6328125
KGZ,1990,4.394502,32243.345703125
KGZ,1991,4.44178,31982.09765625
KGZ,1992,4.477038,25258.22265625
KGZ,1993,4.507565,21716.015625
KGZ,1994,4.543602,16521.748046875
KGZ,1995,4.592135,14232.0947265625
KGZ,1996,4.656894,14261.8740234375
KGZ,1997,4.734761,11851.7626953125
KGZ,1998,4.817608,10782.5654296875
KGZ,1999,4.893658,10473.8720703125
KGZ,2000,4.95485,10363.3544921875
KGZ,2001,4.998286,10188.6728515625
KGZ,2002,5.027919,10172.380859375
KGZ,2003,5.050867,11039.177734375
KGZ,2004,5.077515,11637.875
KGZ,2005,5.11547,11762.6494140625
KGZ,2006,5.166644,13655.861328125
KGZ,2007,5.228937,15523.2724609375
KGZ,2008,5.301038,18291.52734375
KGZ,2009,5.38031,18473.423828125
KHM,1970,7.022185,11996.3271484375
KHM,1971,7.167716,13207.6728515625
KHM,1972,7.331162,11160.892578125
KHM,1973,7.478147,9042.6083984375
KHM,1974,7.561583,8260.2578125
KHM,1975,7.551988,7938.73486328125
KHM,1976,7.431505,7880.126953125
KHM,1977,7.22205,6730.47021484375
KHM,1978,6.982522,6727.26318359375
KHM,1979,6.795102,5877.16943359375
KHM,1980,6.718241,5655.42138671875
KHM,1981,6.774509,5590.46142578125
KHM,1982,6.945053,5564.197265625
KHM,1983,7.196139,5810.75390625
KHM,1984,7.475011,6080.11962890625
KHM,1985,7.743065,6342.2841796875
KHM,1986,7.990133,6588.25634765625
KHM,1987,8.228268,7917.0126953125
KHM,1988,8.467109,8966.0341796875
KHM,1989,8.72355,9375.6962890625
KHM,1990,9.008856,9375.9189453125
KHM,1991,9.323607,10228.306640625
KHM,1992,9.659238,12942.9443359375
KHM,1993,10.007092,11638.4228515625
KHM,1994,10.355253,12960.998046875
KHM,1995,10.694459,14279.416015625
KHM,1996,11.022162,13577.96484375
KHM,1997,11.338733,13994.138671875
KHM,1998,11.641509,13536.837890625
KHM,1999,11.928306,14559.2197265625
KHM,2000,12.197905,15676.2216796875
KHM,2001,12.448881,16825.353515625
KHM,2002,12.681984,17945.806640625
KHM,2003,12.901217,19410.328125
KHM,2004,13.112334,20688.478515625
KHM,2005,13.320058,24241.048828125
KHM,2006,13.52536,26052.01171875
KHM,2007,13.7287,29509.369140625
KHM,2008,13.93366,33017.9375
KHM,2009,14.144337,31427.642578125
KNA,1970,0.044882,175.092147827148
KNA,1971,0.04449,185.953109741211
KNA,1972,0.044328,195.057159423828
KNA,1973,0.044314,203.764144897461
KNA,1974,0.044327,212.72216796875
KNA,1975,0.044278,220.455718994141
KNA,1976,0.044142,236.965240478516
KNA,1977,0.043946,238.184188842773
KNA,1978,0.043704,267.006439208984
KNA,1979,0.04345,293.459899902344
KNA,1980,0.043205,318.537719726563
KNA,1981,0.042978,339.397857666016
KNA,1982,0.042761,327.217529296875
KNA,1983,0.042539,334.950714111328
KNA,1984,0.042294,362.079223632813
KNA,1985,0.042017,345.62646484375
KNA,1986,0.041697,389.082122802734
KNA,1987,0.041353,422.460174560547
KNA,1988,0.041045,398.903045654297
KNA,1989,0.040854,429.691741943359
KNA,1990,0.040833,463.578918457031
KNA,1991,0.041009,477.049743652344
KNA,1992,0.04136,459.216461181641
KNA,1993,0.041836,452.261291503906
KNA,1994,0.042363,503.723754882813
KNA,1995,0.042888,522.796997070313
KNA,1996,0.043391,612.940002441406
KNA,1997,0.043885,585.313903808594
KNA,1998,0.044391,611.615234375
KNA,1999,0.044938,698.482360839844
KNA,2000,0.045544,777.372924804688
KNA,2001,0.046216,563.896667480469
KNA,2002,0.046935,572.267150878906
KNA,2003,0.047681,556.809631347656
KNA,2004,0.048424,650.8544921875
KNA,2005,0.049139,778.321899414063
KNA,2006,0.049818,768.654113769531
KNA,2007,0.050465,808.880981445313
KNA,2008,0.051093,934.811462402344
KNA,2009,0.051717,899.8125
KOR,1960,24.1662003326402,28417.19921875
KOR,1961,24.9752158628757,30515.955078125
KOR,1962,25.7615735351083,30770.095703125
KOR,1963,26.532859444946,34502.109375
KOR,1964,27.2862783235243,37465.8046875
KOR,1965,27.9893023914396,39427.45703125
KOR,1966,28.702077354004,44992.046875
KOR,1967,29.3797487238732,47498.76171875
KOR,1968,30.0691200514455,53210.01953125
KOR,1969,30.7575187072838,60498.30078125
KOR,1970,31.437141,65631.234375
KOR,1971,32.087884,76969.96875
KOR,1972,32.759447,87210.28125
KOR,1973,33.435268,106989.875
KOR,1974,34.091816,127777.1484375
KOR,1975,34.713078,146048.75
KOR,1976,35.290737,160227.3125
KOR,1977,35.832213,174277.890625
KOR,1978,36.356187,191396.546875
KOR,1979,36.889651,201046.109375
KOR,1980,37.451085,189564.375
KOR,1981,38.046253,202066.9375
KOR,1982,38.665964,216995.71875
KOR,1983,39.295418,243126.71875
KOR,1984,39.9129,267048.75
KOR,1985,40.501917,279328.84375
KOR,1986,41.059473,330681.6875
KOR,1987,41.588374,382212.3125
KOR,1988,42.08505,433107.03125
KOR,1989,42.546704,473686.90625
KOR,1990,42.972254,530216.125
KOR,1991,43.358716,591618.3125
KOR,1992,43.70817,635053.0625
KOR,1993,44.031222,690907.75
KOR,1994,44.342529999999996,763892.875
KOR,1995,44.652994,850540.6875
KOR,1996,44.967346,906221.4375
KOR,1997,45.283939,944888.125
KOR,1998,45.599569,857856.125
KOR,1999,45.908307,958323.9375
KOR,2000,46.206271,1035198.5
KOR,2001,46.492324000000004,1068077.875
KOR,2002,46.769579,1152832.5
KOR,2003,47.043251,1196619.125
KOR,2004,47.320454,1266604.375
KOR,2005,47.605863,1351966.375
KOR,2006,47.901643,1391837.5
KOR,2007,48.205062,1468399.25
KOR,2008,48.509842,1463138.5
KOR,2009,48.807036,1438214.75
KWT,1970,0.750184,99077.2109375
KWT,1971,0.8079,102033.7578125
KWT,1972,0.866747,106205.7421875
KWT,1973,0.926817,97295.1015625
KWT,1974,0.988267,87818.421875
KWT,1975,1.051187,76733.4453125
KWT,1976,1.115463,84339.3671875
KWT,1977,1.180939,85396.140625
KWT,1978,1.247597,86712.859375
KWT,1979,1.315428,101773.2578125
KWT,1980,1.384342,78399.5625
KWT,1981,1.452383,65735.671875
KWT,1982,1.518855,59205.15625
KWT,1983,1.586205,60912.91015625
KWT,1984,1.65792,62492.79296875
KWT,1985,1.73532,56037.81640625
KWT,1986,1.823201,45559.6015625
KWT,1987,1.91795,53995.07421875
KWT,1988,2.002645,47507.76171875
KWT,1989,2.054443,54216.70703125
KWT,1990,2.058832,40569.12890625
KWT,1991,2.00711,23697.52734375
KWT,1992,1.909096,48007.8515625
KWT,1993,1.791511,64171.13671875
KWT,1994,1.691891,67884.7265625
KWT,1995,1.637031,69317.1875
KWT,1996,1.637906,74679.6953125
KWT,1997,1.686256,74907.7890625
KWT,1998,1.766247,76962.515625
KWT,1999,1.853152,72069.546875
KWT,2000,1.92947,80896.265625
KWT,2001,1.990022,74806.1640625
KWT,2002,2.042215,77427.6953125
KWT,2003,2.095993,96662.8203125
KWT,2004,2.166344,118503.1015625
KWT,2005,2.263604,155147.890625
KWT,2006,2.389498,189799.21875
KWT,2007,2.538591,205842.765625
KWT,2008,2.70529,249447.875
KWT,2009,2.881243,179224.71875
LAO,1970,2.686025,2194.220703125
LAO,1971,2.759634,2303.37915039063
LAO,1972,2.837967,2383.021484375
LAO,1973,2.916148,2593.72314453125
LAO,1974,2.987544,2685.23168945313
LAO,1975,3.047864,2863.1240234375
LAO,1976,3.09494,2947.14770507813
LAO,1977,3.131492,2891.44482421875
LAO,1978,3.164146,2937.1181640625
LAO,1979,3.20227,2845.08911132813
LAO,1980,3.252701,3138.91845703125
LAO,1981,3.31757,3624.05688476563
LAO,1982,3.395113,3908.12036132813
LAO,1983,3.483492,4207.25341796875
LAO,1984,3.57937,4086.95922851563
LAO,1985,3.680145,4627.85498046875
LAO,1986,3.78523,4821.33349609375
LAO,1987,3.895066,4928.59326171875
LAO,1988,4.009121,5516.85302734375
LAO,1989,4.126935,6023.6416015625
LAO,1990,4.247839,6204.1884765625
LAO,1991,4.371549,6396.78564453125
LAO,1992,4.496971,6646.89501953125
LAO,1993,4.621685,7032.43505859375
LAO,1994,4.742685,7749.97021484375
LAO,1995,4.857774,8260.9921875
LAO,1996,4.966303,9163.025390625
LAO,1997,5.068658,9717.376953125
LAO,1998,5.165072,9795.1337890625
LAO,1999,5.256207,10685.64453125
LAO,2000,5.342879,10855.45703125
LAO,2001,5.424701,11326.2646484375
LAO,2002,5.50234,11964.001953125
LAO,2003,5.579003,12045.732421875
LAO,2004,5.658894,13048.791015625
LAO,2005,5.745012,13402.2998046875
LAO,2006,5.838837,14751.6064453125
LAO,2007,5.939634,17669.587890625
LAO,2008,6.045439,19607.041015625
LAO,2009,6.153153,22172.1328125
LBN,1970,2.297403,15618.6396484375
LBN,1971,2.353569,17065.38671875
LBN,1972,2.416743,18919.345703125
LBN,1973,2.480426,20416.400390625
LBN,1974,2.535503,20293.78125
LBN,1975,2.575693,13970.0595703125
LBN,1976,2.598362,5932.75732421875
LBN,1977,2.606224,12883.4111328125
LBN,1978,2.604875,11661.9599609375
LBN,1979,2.602573,13839.9736328125
LBN,1980,2.605294,14806.8935546875
LBN,1981,2.615753,14685.5595703125
LBN,1982,2.632281,9588.3955078125
LBN,1983,2.651295,13790.8837890625
LBN,1984,2.667229,16697.96875
LBN,1985,2.676593,21687.388671875
LBN,1986,2.67729,18559.587890625
LBN,1987,2.672182,21779.02734375
LBN,1988,2.668593,14603.09765625
LBN,1989,2.676615,8327.1103515625
LBN,1990,2.703019,12104.884765625
LBN,1991,2.752473,17267.455078125
LBN,1992,2.821868,13376.2978515625
LBN,1993,2.900862,12730.0849609375
LBN,1994,2.974647,13157.1611328125
LBN,1995,3.033406,13330.2392578125
LBN,1996,3.070974,13391.181640625
LBN,1997,3.092684,10915.2177734375
LBN,1998,3.11396,13052.3583984375
LBN,1999,3.156661,16199.2265625
LBN,2000,3.23538,18917.599609375
LBN,2001,3.359875,22331.26171875
LBN,2002,3.522842,28200.876953125
LBN,2003,3.701464,33899.4375
LBN,2004,3.863271,43687.625
LBN,2005,3.986865,55419.2578125
LBN,2006,4.057041,52719.76171875
LBN,2007,4.085426,57695.796875
LBN,2008,4.109389,64450.84765625
LBN,2009,4.181742,72424.515625
LBR,1964,1.18740887272727,1019.39813232422
LBR,1965,1.22414309370629,1149.29748535156
LBR,1966,1.26187013146853,1260.20336914063
LBR,1967,1.30058998601399,1332.65026855469
LBR,1968,1.34030265734266,1405.73059082031
LBR,1969,1.38001532867133,1506.36987304688
LBR,1970,1.419728,1617.28173828125
LBR,1971,1.457714,1704.71484375
LBR,1972,1.497356,1807.26232910156
LBR,1973,1.538882,1940.77258300781
LBR,1974,1.582584,2057.763671875
LBR,1975,1.628656,1806.51245117188
LBR,1976,1.676016,1926.51928710938
LBR,1977,1.724313,2049.34497070313
LBR,1978,1.7752,2184.318359375
LBR,1979,1.830963,1750.09460449219
LBR,1980,1.892529,2140.60375976563
LBR,1981,1.961795,1886.68481445313
LBR,1982,2.036325,1906.58837890625
LBR,1983,2.107523,1890.32080078125
LBR,1984,2.163835,1910.39831542969
LBR,1985,2.197442,1840.37670898438
LBR,1986,2.206867,1852.35803222656
LBR,1987,2.196204,1947.78039550781
LBR,1988,2.170426,1990.12170410156
LBR,1989,2.137018,2128.43115234375
LBR,1990,2.102877,1067.45837402344
LBR,1991,2.06606,979.258605957031
LBR,1992,2.028672,629.896728515625
LBR,1993,2.006349,431.008850097656
LBR,1994,2.019148,329.390563964844
LBR,1995,2.079921,323.506683349609
LBR,1996,2.197801,293.219299316406
LBR,1997,2.36529,636.807861328125
LBR,1998,2.558085,880.204772949219
LBR,1999,2.741755,1030.08264160156
LBR,2000,2.891968,1485.16796875
LBR,2001,2.99877,1793.41369628906
LBR,2002,3.070673,2310.80639648438
LBR,2003,3.124222,1073.49487304688
LBR,2004,3.184643,1827.39306640625
LBR,2005,3.269786,1995.87951660156
LBR,2006,3.384804,2725.90234375
LBR,2007,3.522337,2529.4189453125
LBR,2008,3.672782,3223.27978515625
LBR,2009,3.821498,3049.92749023438
LCA,1970,0.104162,425.535552978516
LCA,1971,0.105389,447.133422851563
LCA,1972,0.106458,454.710723876953
LCA,1973,0.107461,467.873077392578
LCA,1974,0.108534,467.451202392578
LCA,1975,0.10977,458.667022705078
LCA,1976,0.111211,587.13330078125
LCA,1977,0.112826,641.334838867188
LCA,1978,0.114551,784.178466796875
LCA,1979,0.116292,799.732727050781
LCA,1980,0.117984,766.577575683594
LCA,1981,0.119593,707.299438476563
LCA,1982,0.12115,720.465393066406
LCA,1983,0.122738,744.076232910156
LCA,1984,0.124468,800.153259277344
LCA,1985,0.126416,804.3994140625
LCA,1986,0.12862,885.51953125
LCA,1987,0.131032,953.713317871094
LCA,1988,0.133532,991.817260742188
LCA,1989,0.135954,994.47412109375
LCA,1990,0.13818,1060.06677246094
LCA,1991,0.140159,1010.66491699219
LCA,1992,0.141934,1042.27990722656
LCA,1993,0.143592,1032.58361816406
LCA,1994,0.145262,933.467224121094
LCA,1995,0.14704,1058.09948730469
LCA,1996,0.148962,1244.03430175781
LCA,1997,0.150994,1142.05346679688
LCA,1998,0.153066,1140.9912109375
LCA,1999,0.155073,1109.791015625
LCA,2000,0.156949,1138.12512207031
LCA,2001,0.15865,966.662475585938
LCA,2002,0.160218,961.866760253906
LCA,2003,0.161767,1048.64770507813
LCA,2004,0.163462,1184.48254394531
LCA,2005,0.165407,1291.2607421875
LCA,2006,0.167656,951.636108398438
LCA,2007,0.170146,1347.61352539063
LCA,2008,0.172729,1571.97180175781
LCA,2009,0.175196,1703.72229003906
LKA,1960,9.81039504994118,26099.2265625
LKA,1961,10.0846139347722,25976.341796875
LKA,1962,10.3565536472199,27677.65625
LKA,1963,10.6235943187393,26946.91796875
LKA,1964,10.8812682052052,28765.78515625
LKA,1965,11.1435712181887,28465.845703125
LKA,1966,11.4135403666876,30997.35546875
LKA,1967,11.6839974373903,31326.49609375
LKA,1968,11.9596017570283,33761.26953125
LKA,1969,12.2279599128736,36093.5546875
LKA,1970,12.487493,37241.484375
LKA,1971,12.749209,37166.3125
LKA,1972,13.003394,38508.53125
LKA,1973,13.253063,40566.25
LKA,1974,13.50287,42496.91796875
LKA,1975,13.75599,41482.86328125
LKA,1976,14.01361,37239.4609375
LKA,1977,14.274023,35456.265625
LKA,1978,14.534087,35642.875
LKA,1979,14.7893,33372.8671875
LKA,1980,15.036562,33852.921875
LKA,1981,15.274137,36354.9609375
LKA,1982,15.50332,36392.69921875
LKA,1983,15.72767,37214.5078125
LKA,1984,15.95235,38607.984375
LKA,1985,16.180776,43593.16015625
LKA,1986,16.413729,47577.8828125
LKA,1987,16.648992,49756.79296875
LKA,1988,16.88325,50835.1484375
LKA,1989,17.111785,52329.8359375
LKA,1990,17.330817,54390.06640625
LKA,1991,17.540762,56295.45703125
LKA,1992,17.741793,60182.8359375
LKA,1993,17.929772,64567.7109375
LKA,1994,18.099591,69548.484375
LKA,1995,18.248435,70574.2421875
LKA,1996,18.37353,74382.9453125
LKA,1997,18.478024,77041.6640625
LKA,1998,18.572347,81814.359375
LKA,1999,18.670843,82006.9921875
LKA,2000,18.783745,82466.0546875
LKA,2001,18.914866,81910.3828125
LKA,2002,19.061066,86508.796875
LKA,2003,19.217032,93163.4921875
LKA,2004,19.374281,96748.0234375
LKA,2005,19.526406,99227.015625
LKA,2006,19.672418,108865.7734375
LKA,2007,19.813816,119387.125
LKA,2008,19.949553,128777.078125
LKA,2009,20.078873,141807.171875
LSO,1960,0.830475843314396,531.17333984375
LSO,1961,0.846659693987323,507.508178710938
LSO,1962,0.863936635924943,593.565979003906
LSO,1963,0.882182825040724,683.508361816406
LSO,1964,0.901354673751138,750.426574707031
LSO,1965,0.921312943942136,744.786987304688
LSO,1966,0.942133106707421,846.16015625
LSO,1967,0.963797692420261,884.074523925781
LSO,1968,0.986059185874193,903.485107421875
LSO,1969,1.00893574856235,914.791564941406
LSO,1970,1.03224,967.386657714844
LSO,1971,1.053524,911.82861328125
LSO,1972,1.075281,1116.05078125
LSO,1973,1.098033,1383.59558105469
LSO,1974,1.122484,1493.27282714844
LSO,1975,1.14909,1474.27124023438
LSO,1976,1.177975,1731.01049804688
LSO,1977,1.208836,1904.529296875
LSO,1978,1.241159,2196.64990234375
LSO,1979,1.274216,2047.54406738281
LSO,1980,1.307403,1981.61547851563
LSO,1981,1.340694,2050.251953125
LSO,1982,1.374044,2130.99609375
LSO,1983,1.406818,2126.03051757813
LSO,1984,1.438248,2115.857421875
LSO,1985,1.467856,2275.71899414063
LSO,1986,1.495101,2352.25537109375
LSO,1987,1.520244,2352.20776367188
LSO,1988,1.54458,2716.33740234375
LSO,1989,1.569936,2870.9208984375
LSO,1990,1.597534,3050.82983398438
LSO,1991,1.6279,3175.71655273438
LSO,1992,1.66036,3120.25903320313
LSO,1993,1.693459,3427.16821289063
LSO,1994,1.725118,3563.7705078125
LSO,1995,1.753824,3844.29467773438
LSO,1996,1.779201,3969.11303710938
LSO,1997,1.801695,4025.9306640625
LSO,1998,1.821632,4146.1259765625
LSO,1999,1.839631,4189.15380859375
LSO,2000,1.856225,4273.728515625
LSO,2001,1.871489,4594.109375
LSO,2002,1.885488,4670.47509765625
LSO,2003,1.898778,4668.4072265625
LSO,2004,1.912042,4612.7353515625
LSO,2005,1.925844,4698.35302734375
LSO,2006,1.940345,4853.0556640625
LSO,2007,1.955656,4716.52783203125
LSO,2008,1.972194,5069.341796875
LSO,2009,1.990413,4959.08251953125
LTU,1990,3.697393,46748.140625
LTU,1991,3.699352,40433.3515625
LTU,1992,3.690788,34634.60546875
LTU,1993,3.673906,31891.283203125
LTU,1994,3.65212,28280.296875
LTU,1995,3.628079,29704.115234375
LTU,1996,3.602164,31055.572265625
LTU,1997,3.574014,33646.51171875
LTU,1998,3.544668,35485.7265625
LTU,1999,3.515218,36822.078125
LTU,2000,3.486373,39388.7734375
LTU,2001,3.458923,42341.09375
LTU,2002,3.432663,43369.21484375
LTU,2003,3.40603,46764.0859375
LTU,2004,3.376761,47103.61328125
LTU,2005,3.343268,50928.19140625
LTU,2006,3.305529,53781.3671875
LTU,2007,3.264304,58401.109375
LTU,2008,3.219802,61281.375
LTU,2009,3.172436,53767.92578125
LUX,1960,0.314430901887487,4939.9423828125
LUX,1961,0.317311146636644,4936.03076171875
LUX,1962,0.321221890027855,4888.62353515625
LUX,1963,0.324576808232662,4935.2578125
LUX,1964,0.328232187810584,5346.50244140625
LUX,1965,0.331987701282099,5431.8388671875
LUX,1966,0.334386228879961,5526.82861328125
LUX,1967,0.335504863256078,5741.5751953125
LUX,1968,0.336361119969429,6050.8662109375
LUX,1969,0.33799654074422403,6892.56787109375
LUX,1970,0.339673,6931.34765625
LUX,1971,0.342224,6706.62158203125
LUX,1972,0.345108,7208.56298828125
LUX,1973,0.348173,8022.18408203125
LUX,1974,0.35119,8520.4560546875
LUX,1975,0.353984,7321.58154296875
LUX,1976,0.356563,7829.482421875
LUX,1977,0.358961,7916.501953125
LUX,1978,0.361078,8329.85546875
LUX,1979,0.362791,8669.1962890625
LUX,1980,0.364044,8767.267578125
LUX,1981,0.364779,8399.466796875
LUX,1982,0.365098,8402.544921875
LUX,1983,0.365301,8397.236328125
LUX,1984,0.365795,8297.1982421875
LUX,1985,0.366884,8247.51171875
LUX,1986,0.368662,9566.349609375
LUX,1987,0.371079,9915.150390625
LUX,1988,0.374117,11036.9365234375
LUX,1989,0.377708,12451.8125
LUX,1990,0.381787,13105.78125
LUX,1991,0.386355,14619.349609375
LUX,1992,0.3914,14976.861328125
LUX,1993,0.396807,16094.1845703125
LUX,1994,0.402431,17100.197265625
LUX,1995,0.408148,17346.609375
LUX,1996,0.414,17784.029296875
LUX,1997,0.419974,18855.71875
LUX,1998,0.42583,20824.396484375
LUX,1999,0.431264,23463.408203125
